,uniq_id,product_name,main_category,tokenized_description,cleaned_description,nb_tokens,nb_char
169,a341f915962ee99754e962520f279708,Prithish Never Ever Give Up Ceramic Mug,Kitchen Dining,"['never', 'ever', 'give', 'mug', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh']",never ever give mug get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh,90,525
170,9077acd25761ea067ac6d9369d8fdf16,Prithish Eye Abstract Painting Ceramic Mug,Kitchen Dining,"['eye', 'abstract', 'painting', 'mug', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh']",eye abstract painting mug get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh,90,531
171,cab75cad4b3a3c593c753a1759df28e2,Prithish We're All Mad Here Ceramic Mug,Kitchen Dining,"['mad', 'mug', 'mad', 'mug']",mad mug mad mug,4,15
172,c5590e238d44b370337624f5987fb9b8,Rockmantra Abstrcts 8 Ceramic Mug,Kitchen Dining,"['mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,31,185
173,6b043b37c38f081d96886acb5acfbdf5,Rockmantra Water Fire Ceramic Mug,Kitchen Dining,"['fire', 'mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",fire mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,32,190
174,b92e13d5ef945d086fd4f42b95bc04ac,Prithish Independence Day Design 9 Double Color Ceramic Mug,Kitchen Dining,"['mug', 'mug']",mug mug,2,7
175,22ea3b69860bc9a5e0c69b87db2dcdab,Prithish I'm A Mom. What'S Your Superpower? Red with Blue Bubbles Double Coloured Ceramic Mug,Kitchen Dining,"['red', 'blue', 'mug', 'red', 'blue', 'mug']",red blue mug red blue mug,6,25
176,154920adb9d584b55d419227f9b01cc6,Printland PMR1051 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
177,5dbf978ab2cf9d2da6446d3e4595f690,Printland PMR1834 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
178,b7ef3e6ec248f17f3a6a4697120ddb96,Prithish I'm A Mom. What'S Your Superpower? Multicoloured Bubbles Black Ceramic Mug,Kitchen Dining,"['black', 'mug', 'black', 'mug']",black mug black mug,4,19
179,aab46b84f70cc6774afaafe1d6035de3,Rockmantra Beautiful Girl With Big Feather Hat Ceramic Mug,Kitchen Dining,"['big', 'feather', 'hat', 'mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",big feather hat mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,34,201
180,58d7fbbe6d306ecf16e0a7ac05b211d4,Printland PMR1332 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
181,59af3731b809a25f2bf99e99f645d8dd,Printland CMW1670 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
182,3c4ca34c50a5437a1bcc42b72fc1351f,Printland PMR1902 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
183,3830dda3491cd5b28ed42ae544bc44f0,Rockmantra Blue Water Abstracts Ceramic Mug,Kitchen Dining,"['blue', 'abstract', 'mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",blue abstract mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,33,199
184,2f712e172ee77a913b6d627657986b72,Prithish Pschedelic Collection 1 Ceramic Mug,Kitchen Dining,"['collection', 'mug', 'collection', 'mug']",collection mug collection mug,4,29
185,6da53319cc12c9729881f5478ff67223,Printland CMW1657 Ceramic Mug,Kitchen Dining,"['mug', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one', 'mug', 'fantastic', 'mug', 'one', 'enjoy', 'tea', 'huge', 'mug', 'made', 'perfect', 'add', 'kitchen', 'look', 'stylish', 'tea', 'mug', 'casual', 'get', 'perfect', 'one']",mug mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one mug fantastic mug one enjoy tea huge mug made perfect add kitchen look stylish tea mug casual get perfect one,41,223
186,8bf65b132179faf26f61e26274b2b819,Rockmantra Gamming Wallpaper Ceramic Mug,Kitchen Dining,"['mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,31,185
187,f69bef5db54cb4c83b2aa8d0ce829d4e,Prithish Wild And Free Ceramic Mug,Kitchen Dining,"['wild', 'mug', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh', 'get', 'wide', 'selection', 'cute', 'mean', 'sure', 'find', 'quote', 'say', 'way', 'mug', 'bring', 'smile', 'forget', 'share', 'mug', 'like', 'make', 'great', 'mug', 'designed', 'ink', 'graphic', 'perfect', 'around', 'express', 'mug', 'give', 'freedom', 'broadcast', 'special', 'holiday', 'cheer', 'love', 'mug', 'perfect', 'show', 'well', 'know', 'break', 'mug', 'bring', 'laugh']",wild mug get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh get wide selection cute mean sure find quote say way mug bring smile forget share mug like make great mug designed ink graphic perfect around express mug give freedom broadcast special holiday cheer love mug perfect show well know break mug bring laugh,88,514
188,ffbf3794aa8cb6bb8d3f313d0a549a09,Returnfavors Cartoon shaped Coffee For Kids Ceramic Mug,Kitchen Dining,"['cartoon', 'kid', 'mug', 'cartoon', 'kid', 'mug']",cartoon kid mug cartoon kid mug,6,31
189,acd2f21d63ac0bbed4d52e6010d9460b,Rockmantra 3D Stone Ceramic Mug,Kitchen Dining,"['stone', 'mug', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe', 'give', 'thrilling', 'yet', 'fresh', 'start', 'creation', 'mug', 'porcelain', 'stay', 'year', 'come', 'perfect', 'pick', 'one', 'safe']",stone mug give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe give thrilling yet fresh start creation mug porcelain stay year come perfect pick one safe,32,191
190,b46d7b8e6826ad4c8b40a991da0f54d7,Rockmantra Vintage Sea Evening Ceramic Mug,Kitchen Dining,"['sea', 'mug', 'sea', 'mug']",sea mug sea mug,4,15
191,ce2f67c3365846170cb709784d87e45b,"Prithish Blue & Gold Heart, I Love You Ceramic Mug",Kitchen Dining,"['blue', 'gold', 'heart', 'love', 'mug', 'blue', 'gold', 'heart', 'love', 'mug']",blue gold heart love mug blue gold heart love mug,10,49
192,b4ccd4c315d99edd7c00d015b714485a,Famous Wheel Pizza Cutter,Kitchen Dining,"['famous', 'wheel', 'pizza', 'cutter', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'new', 'high', 'designed', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'operation', 'sharp', 'perfect', 'grip', 'high', 'compact', 'weight', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'stainless', 'made', 'high', 'plastic', 'designed', 'effort', 'less', 'cutting', 'stylish', 'may', 'pizza', 'cutter', 'slicer', 'designed', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cutting', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'grip', 'cutting', 'compact', 'weight', 'use', 'pizza', 'cutter', 'extra', 'shape', 'blade', 'new', 'high', 'designed', 'pizza', 'cutter', 'pizza', 'sandwich', 'garlic', 'bread', 'operation', 'sharp', 'perfect', 'grip', 'high', 'compact', 'weight', 'use', 'new', 'stylish', 'pizza', 'cutter', 'cut', 'pizza', 'great', 'blade', 'made', 'high', 'stainless', 'made', 'high', 'plastic', 'designed', 'effort', 'less', 'cutting', 'stylish', 'may', 'pizza', 'cutter', 'slicer', 'designed', 'pizza', 'cutter', 'optimum', 'perfect', 'grip', 'cutting', 'pizza', 'cutter', 'extra', 'sharp', 'blade', 'grip', 'cutting', 'compact', 'weight', 'use']",famous wheel pizza cutter pizza cutter extra shape blade new high designed pizza cutter pizza sandwich garlic bread operation sharp perfect grip high compact weight use new stylish pizza cutter cut pizza great blade made high stainless made high plastic designed effort less cutting stylish may pizza cutter slicer designed pizza cutter optimum perfect grip cutting pizza cutter extra sharp blade grip cutting compact weight use pizza cutter extra shape blade new high designed pizza cutter pizza sandwich garlic bread operation sharp perfect grip high compact weight use new stylish pizza cutter cut pizza great blade made high stainless made high plastic designed effort less cutting stylish may pizza cutter slicer designed pizza cutter optimum perfect grip cutting pizza cutter extra sharp blade grip cutting compact weight use,128,831
193,302c95f6eae5f4ce217fcedc4ef91262,Rastogi Handicrafts Showpiece  -  20 cm,Home Decor Festive Needs,"['handicraft', 'handicraft']",handicraft handicraft,2,21
195,2e3586dc60df258c5478446d65a317d2,S C Handicrafts Sandalwood Carved Chinese Queen Big Showpiece  -  20 cm,Home Decor Festive Needs,"['handicraft', 'sandalwood', 'queen', 'big', 'handicraft', 'sandalwood', 'queen', 'big']",handicraft sandalwood queen big handicraft sandalwood queen big,8,63
196,40829ac110f344ef35f1c8c32fb311c7,Tatvaarts Urli Showpiece  -  21.59 cm,Home Decor Festive Needs,"['brass', 'gold', 'brass', 'pride', 'place', 'make', 'decor', 'flower', 'petal', 'gold', 'look', 'striking', 'use', 'brass', 'brass', 'pride', 'place', 'make', 'decor', 'flower', 'petal', 'gold', 'look', 'striking', 'use', 'brass']",brass gold brass pride place make decor flower petal gold look striking use brass brass pride place make decor flower petal gold look striking use brass,26,152
197,e3c741a05c82c54343b94ed8c1292e2a,Sam Rolling Pizza Cutter,Kitchen Dining,"['pizza', 'cutter', 'good', 'pizza', 'cutter', 'good', 'pizza', 'cutter']",pizza cutter good pizza cutter good pizza cutter,8,48
198,d75705ad163412347cba51f882e9c0f0,Surface180 Wonderful Wooden Antique Drawer Box Showpiece  -  20 cm,Home Decor Festive Needs,"['wooden', 'drawer', 'wooden', 'green', 'vibrant', 'drawer', 'look', 'astonishing', 'alluring', 'bright', 'item', 'small', 'compact', 'wooden', 'style', 'golden', 'front', 'panel', 'drawer', 'around', 'drawer', 'make', 'note', 'handcraft', 'item', 'item', 'due', 'vibrant', 'drawer', 'look', 'astonishing', 'alluring', 'bright', 'item', 'small', 'compact', 'wooden', 'style', 'golden', 'front', 'panel', 'drawer', 'around', 'drawer', 'make', 'note', 'handcraft', 'item', 'item', 'due']",wooden drawer wooden green vibrant drawer look astonishing alluring bright item small compact wooden style golden front panel drawer around drawer make note handcraft item item due vibrant drawer look astonishing alluring bright item small compact wooden style golden front panel drawer around drawer make note handcraft item item due,50,334
199,90f86ac4065397340e8012261577c220,Step4deal Wheel Pizza Cutter,Kitchen Dining,"['wheel', 'pizza', 'cutter', 'stainless', 'enjoy', 'slice', 'pizza', 'pizza', 'cutter', 'made', 'stainless', 'siver', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'kid', 'make', 'big', 'fuss', 'equal', 'share', 'pizza', 'cutter', 'must', 'kitchen', 'enjoy', 'slice', 'pizza', 'pizza', 'cutter', 'made', 'stainless', 'siver', 'pizza', 'cutter', 'help', 'cut', 'pizza', 'slice', 'one', 'pizza', 'kid', 'make', 'big', 'fuss', 'equal', 'share', 'pizza', 'cutter', 'must', 'kitchen']",wheel pizza cutter stainless enjoy slice pizza pizza cutter made stainless siver pizza cutter help cut pizza slice one pizza kid make big fuss equal share pizza cutter must kitchen enjoy slice pizza pizza cutter made stainless siver pizza cutter help cut pizza slice one pizza kid make big fuss equal share pizza cutter must kitchen,56,332
